take,t_ms,state,tilt_deg,hipV_per_s
1,47836.3,STANDING,79.45,0.022
1,47869.7,STANDING,79.55,0.020
1,47902.7,STANDING,79.86,0.016
1,47936.3,STANDING,79.95,0.033
1,47969.3,STANDING,80.07,0.028
1,48003.1,STANDING,80.44,0.023
1,48027.5,STANDING,80.89,0.037
1,48062.0,STANDING,81.84,0.022
1,48094.4,STANDING,82.26,0.008
1,48128.7,STANDING,82.50,-0.013
1,48169.4,STANDING,82.71,-0.016
1,48203.0,STANDING,82.96,-0.024
1,48236.4,STANDING,83.14,-0.025
1,48269.5,STANDING,83.15,-0.026
1,48302.7,STANDING,83.16,-0.042
1,48336.2,STANDING,83.14,-0.045
1,48369.3,STANDING,82.66,-0.039
1,48402.7,STANDING,81.81,-0.049
1,48427.6,STANDING,80.68,-0.054
1,48469.4,STANDING,79.01,-0.048
1,48503.0,STANDING,76.85,-0.041
1,48535.9,STANDING,75.08,-0.103
1,48569.2,STANDING,73.69,-0.101
1,48602.6,STANDING,71.57,-0.054
1,48627.6,STANDING,68.94,-0.035
1,48661.0,STANDING,65.95,-0.033
1,48694.4,STANDING,62.76,-0.065
1,48728.8,STANDING,59.70,-0.045
1,48769.6,STANDING,56.84,-0.023
1,48802.8,STANDING,54.15,-0.013
1,48836.0,STANDING,51.41,-0.005
1,48869.3,STANDING,48.64,0.002
1,48902.6,STANDING,45.63,0.018
1,48935.9,STANDING,41.84,0.044
1,48969.3,STANDING,37.55,0.072
1,49002.7,STANDING,33.29,0.103
1,49036.0,STANDING,28.87,0.150
1,49069.2,STANDING,24.49,0.155
1,49102.8,STANDING,20.35,0.109
1,49136.4,STANDING,16.51,0.086
1,49169.3,STANDING,13.00,0.048
1,49203.0,STANDING,10.20,-0.017
1,49236.0,STANDING,7.92,-0.058
1,49269.7,STANDING,6.25,-0.091
1,49302.6,STANDING,4.84,-0.127
1,49336.1,STANDING,3.73,-0.150
1,49369.4,STANDING,2.78,-0.236
1,49402.6,STANDING,1.96,-0.239
1,49435.9,STANDING,1.23,-0.177
1,49469.7,STANDING,0.90,-0.146
1,49502.6,STANDING,0.81,-0.169
1,49536.4,STANDING,0.85,-0.197
1,49569.3,STANDING,0.79,-0.222
1,49603.0,STANDING,0.64,-0.238
1,49635.9,STANDING,0.47,-0.203
1,49669.3,STANDING,0.44,-0.193
1,49694.3,STANDING,0.61,-0.264
1,49736.4,STANDING,0.88,-0.212
1,49761.0,STANDING,1.12,-0.224
1,49802.7,STANDING,1.37,-0.185
1,49836.1,STANDING,1.68,-0.152
1,49869.3,STANDING,1.97,-0.121
1,49902.9,STANDING,2.12,-0.053
1,49935.9,STANDING,2.15,-0.003
1,49969.2,STANDING,2.10,0.016
1,49994.3,STANDING,2.00,0.057
1,50036.1,STANDING,1.84,0.107
1,50069.5,STANDING,1.71,0.087
1,50103.6,STANDING,1.59,0.084
1,50136.0,STANDING,1.47,0.110
1,50169.4,STANDING,1.25,0.184
1,50202.7,STANDING,1.07,0.313
1,50236.1,STANDING,0.87,0.253
1,50268.6,STANDING,0.66,0.210
1,50302.6,STANDING,0.57,0.210
1,50336.4,STANDING,0.51,0.199
1,50360.9,STANDING,0.63,0.153
1,50402.9,STANDING,0.73,0.198
1,50436.0,STANDING,0.95,0.115
1,50470.2,STANDING,1.32,0.066
1,50502.5,STANDING,2.04,-0.091
1,50535.0,STANDING,2.92,-0.270
1,50568.8,STANDING,3.84,-0.267
1,50594.5,STANDING,4.55,-0.190
1,50627.8,STANDING,4.68,0.112
1,50662.0,STANDING,4.39,0.296
1,50702.7,STANDING,3.83,0.255
1,50735.7,STANDING,3.25,0.222
1,50769.3,STANDING,2.81,0.170
1,50803.0,STANDING,2.49,0.209
1,50836.1,STANDING,2.26,0.224
1,50869.4,STANDING,2.11,0.146
1,50903.7,STANDING,1.97,0.262
1,50936.1,STANDING,1.98,0.221
1,50969.4,STANDING,1.97,0.283
1,51003.6,STANDING,1.95,0.259
1,51036.2,STANDING,1.96,0.156
1,51070.2,STANDING,2.02,0.078
1,51101.7,STANDING,2.06,0.065
1,51135.5,STANDING,2.04,0.015
1,51160.9,STANDING,2.03,0.014
1,51194.3,STANDING,1.96,0.068
1,51227.6,STANDING,1.87,0.024
1,51262.1,STANDING,1.73,0.082
1,51294.5,STANDING,1.64,0.040
1,51336.0,STANDING,1.54,0.030
1,51369.3,STANDING,1.48,-0.027
1,51402.8,STANDING,1.44,-0.020
1,51436.0,STANDING,1.42,-0.042
1,51469.4,STANDING,1.42,-0.090
1,51502.7,STANDING,1.43,-0.058
1,51537.0,STANDING,1.50,-0.129
1,51561.0,STANDING,1.51,-0.088
1,51602.7,STANDING,1.44,-0.031
1,51636.1,STANDING,1.39,-0.046
1,51668.8,STANDING,1.35,0.003
1,51702.1,STANDING,1.32,-0.005
1,51737.1,STANDING,1.44,-0.006
1,51769.4,STANDING,1.52,-0.004
1,51802.7,STANDING,1.53,0.035
1,51836.0,STANDING,1.47,0.011
1,51869.4,STANDING,1.39,0.016
1,51902.7,STANDING,1.35,-0.003
1,51937.0,STANDING,1.30,0.052
1,51969.4,STANDING,1.22,0.021
1,52003.0,STANDING,1.18,0.023
1,52036.3,STANDING,1.14,0.023
1,52068.5,STANDING,1.14,0.050
1,52102.7,STANDING,1.11,-0.021
1,52136.0,STANDING,1.06,0.022
1,52169.5,STANDING,1.06,-0.028
1,52203.0,STANDING,1.09,-0.056
1,52236.2,STANDING,1.13,-0.111
1,52269.2,STANDING,1.27,-0.164
1,52303.8,STANDING,1.42,-0.093
1,52335.9,STANDING,1.46,-0.086
1,52361.1,STANDING,1.34,-0.050
1,52402.6,STANDING,0.90,-0.025
1,52436.0,STANDING,0.60,-0.011
1,52469.7,STANDING,0.39,0.010
1,52503.9,STANDING,0.26,0.046
1,52537.0,STANDING,0.24,0.017
1,52569.2,STANDING,0.24,-0.022
1,52602.7,STANDING,0.28,-0.080
1,52627.6,STANDING,0.36,-0.121
1,52669.4,STANDING,0.49,-0.185
1,52702.8,STANDING,0.51,-0.310
1,52736.1,STANDING,0.52,-0.334
1,52769.6,STANDING,0.65,-0.354
1,52802.7,STANDING,0.77,-0.333
1,52837.0,STANDING,0.83,-0.290
1,52870.4,STANDING,0.93,-0.299
1,52902.7,STANDING,1.04,-0.286
1,52936.0,STANDING,1.15,-0.287
1,52969.3,STANDING,1.30,-0.293
1,53003.8,STANDING,1.43,-0.281
1,53037.1,STANDING,1.46,-0.218
1,53069.7,STANDING,1.49,-0.206
1,53102.9,STANDING,1.50,-0.151
1,53136.3,STANDING,1.49,-0.094
1,53169.9,STANDING,1.46,-0.102
1,53202.8,STANDING,1.44,-0.124
1,53236.2,STANDING,1.40,-0.127
1,53270.5,STANDING,1.29,-0.136
1,53303.6,STANDING,1.20,-0.169
1,53337.0,STANDING,1.13,-0.208
1,53369.6,STANDING,1.00,-0.268
1,53402.8,STANDING,0.87,-0.267
1,53437.2,STANDING,0.68,-0.207
1,53469.3,STANDING,0.63,-0.206
1,53502.7,STANDING,0.58,-0.146
1,53536.1,STANDING,0.57,-0.123
1,53569.4,STANDING,0.57,-0.112
1,53602.7,STANDING,0.52,-0.110
1,53637.2,STANDING,0.44,-0.136
1,53670.4,STANDING,0.32,-0.143
1,53702.9,STANDING,0.24,-0.137
1,53736.9,STANDING,0.17,-0.122
1,53769.5,STANDING,0.15,-0.124
1,53802.6,STANDING,0.22,-0.121
1,53836.2,STANDING,0.33,-0.080
1,53869.7,STANDING,0.42,-0.070
1,53902.9,STANDING,0.48,-0.052
1,53936.0,STANDING,0.48,-0.057
1,53961.0,STANDING,0.43,-0.068
1,54003.0,STANDING,0.39,-0.061
1,54027.8,STANDING,0.40,-0.029
1,54069.4,STANDING,0.43,-0.027
1,54102.7,STANDING,0.43,-0.041
1,54136.0,STANDING,0.57,-0.048
1,54169.4,STANDING,0.68,-0.037
1,54203.0,STANDING,0.87,-0.030
1,54236.0,STANDING,0.97,-0.038
1,54270.3,STANDING,1.26,-0.047
1,54302.6,STANDING,1.66,-0.023
1,54336.1,STANDING,2.00,-0.004
1,54369.5,STANDING,2.24,0.033
1,54402.6,STANDING,2.61,0.064
1,54437.1,STANDING,2.83,0.086
1,54469.7,STANDING,2.83,0.099
1,54503.8,STANDING,2.68,0.083
1,54536.3,STANDING,2.57,0.050
1,54570.5,STANDING,2.60,0.060
1,54603.7,STANDING,2.73,0.030
1,54636.1,STANDING,2.87,0.054
1,54669.3,STANDING,2.98,0.039
1,54702.7,STANDING,3.29,0.071
1,54736.0,STANDING,3.70,0.026
1,54769.4,STANDING,4.25,0.030
1,54802.7,STANDING,4.75,0.089
1,54836.4,STANDING,5.49,0.143
1,54869.7,STANDING,6.81,0.138
1,54902.6,STANDING,8.43,0.187
1,54936.1,STANDING,11.95,0.132
1,54969.4,STANDING,15.92,0.196
1,55003.3,STANDING,20.66,0.244
1,55037.2,STANDING,25.06,0.248
1,55069.2,STANDING,31.86,0.307
1,55103.0,STANDING,37.86,0.225
1,55127.6,STANDING,44.94,0.216
1,55169.7,STANDING,46.38,0.258
1,55195.3,STANDING,46.62,0.259
1,55236.3,STANDING,47.63,0.168
1,55269.6,STANDING,47.31,0.262
1,55302.9,STANDING,44.54,0.366
1,55336.4,STANDING,42.52,0.347
1,55369.3,STANDING,40.95,0.328
1,55403.9,STANDING,40.03,0.281
1,55435.9,STANDING,39.44,0.232
1,55469.2,STANDING,38.10,0.243
1,55502.6,STANDING,35.56,0.262
1,55536.1,STANDING,31.24,0.374
1,55570.4,STANDING,26.50,0.433
1,55602.7,STANDING,22.30,0.247
1,55636.1,STANDING,18.59,0.275
1,55669.3,STANDING,15.78,0.273
1,55702.8,STANDING,14.05,0.241
1,55736.1,STANDING,13.58,0.244
1,55769.5,STANDING,14.09,0.209
1,55802.6,STANDING,15.31,0.160
1,55836.3,STANDING,17.07,0.062
1,55869.3,STANDING,19.07,0.084
1,55902.6,STANDING,21.26,0.028
1,55936.0,STANDING,23.39,0.038
1,55969.7,STANDING,25.85,0.008
1,56002.7,STANDING,28.17,0.037
1,56036.9,STANDING,30.84,0.015
1,56069.6,STANDING,34.04,0.020
1,56103.1,STANDING,38.15,0.046
1,56136.4,STANDING,42.73,0.018
1,56169.3,STANDING,47.82,-0.027
1,56203.0,STANDING,52.55,-0.083
1,56236.4,STANDING,57.03,-0.068
1,56269.4,STANDING,60.82,-0.078
1,56303.0,STANDING,64.23,-0.062
1,56336.3,STANDING,67.18,-0.047
1,56369.4,STANDING,70.14,-0.028
1,56403.7,STANDING,72.69,-0.010
1,56436.3,STANDING,74.89,0.009
1,56470.1,STANDING,77.02,0.015
1,56503.0,STANDING,79.08,0.017
1,56536.0,STANDING,80.64,0.026
1,56569.4,STANDING,81.61,0.026
1,56602.7,STANDING,82.52,0.013
1,56636.3,STANDING,83.28,0.016
1,56669.3,STANDING,83.85,0.022
1,56703.0,STANDING,84.23,0.042
1,56736.0,STANDING,84.35,0.056
1,56769.3,STANDING,84.35,0.057
1,56802.8,STANDING,84.21,0.067
1,56836.0,STANDING,84.04,0.062
1,56870.4,STANDING,83.80,0.063
1,56902.7,STANDING,83.57,0.050
1,56936.2,STANDING,83.28,0.041
1,56969.2,STANDING,83.11,0.034
1,57003.9,STANDING,82.79,0.043
1,57037.0,STANDING,82.42,0.044
1,57069.4,STANDING,82.04,0.044
1,57103.8,STANDING,81.74,0.041
1,57136.0,STANDING,81.63,0.020
1,57169.7,STANDING,81.53,0.015
1,57202.7,STANDING,81.50,0.009
1,57236.3,STANDING,81.48,0.004
1,57269.3,STANDING,81.47,0.003
1,57303.0,STANDING,81.47,0.001
1,57337.0,STANDING,81.51,-0.001
1,57369.5,STANDING,81.57,-0.004
1,57403.0,STANDING,81.65,-0.004
1,57436.3,STANDING,81.84,-0.012
1,57469.4,STANDING,82.04,-0.017
1,57503.7,STANDING,82.24,-0.013
1,57536.1,STANDING,82.39,-0.019
1,57569.3,STANDING,82.56,-0.018
1,57602.7,STANDING,82.86,-0.030
1,57636.2,STANDING,83.08,-0.025
1,57669.3,STANDING,83.21,-0.020
1,57702.8,STANDING,83.09,-0.010
1,57737.1,STANDING,82.88,-0.014
1,57769.4,STANDING,82.60,-0.016
1,57802.9,STANDING,82.08,-0.027
1,57837.0,STANDING,81.81,-0.041
1,57869.4,STANDING,81.59,-0.042
1,57902.9,STANDING,81.45,-0.053
1,57936.0,STANDING,80.98,-0.053
1,57969.4,STANDING,80.20,-0.046
1,58002.7,STANDING,79.26,-0.052
1,58036.1,STANDING,78.08,-0.050
1,58069.3,STANDING,76.81,-0.062
1,58102.6,STANDING,75.40,-0.045
1,58136.3,STANDING,74.11,-0.043
1,58169.4,STANDING,72.73,-0.046
1,58203.0,STANDING,70.96,-0.027
1,58235.9,STANDING,69.15,-0.020
1,58269.7,STANDING,67.03,-0.010
1,58303.1,STANDING,64.82,-0.015
1,58336.0,STANDING,62.47,-0.026
1,58369.3,STANDING,60.55,-0.060
1,58402.7,STANDING,59.31,-0.034
1,58436.4,STANDING,58.66,-0.035
1,58469.2,STANDING,58.56,-0.008
1,58503.0,STANDING,58.65,-0.014
1,58537.2,STANDING,58.93,-0.033
1,58569.2,STANDING,59.13,-0.036
1,58602.6,STANDING,59.26,-0.029
1,58635.9,STANDING,60.24,-0.050
1,58660.9,STANDING,61.33,-0.060
1,58703.7,STANDING,63.32,-0.104
1,58736.0,STANDING,65.81,-0.123
1,58769.5,STANDING,68.48,-0.113
1,58803.1,STANDING,72.00,-0.143
1,58835.9,STANDING,77.65,-0.225
1,58870.3,STANDING,82.55,-0.204
1,58902.6,STANDING,85.15,-0.154
1,58935.9,STANDING,85.19,-0.152
1,58961.0,STANDING,84.08,-0.161
1,59002.8,STANDING,82.73,-0.125
1,59036.1,STANDING,81.59,-0.095
1,59069.7,STANDING,81.24,-0.023
1,59102.7,STANDING,80.70,-0.017
1,59135.9,STANDING,80.63,0.009
1,59169.3,STANDING,80.96,0.038
1,59202.6,STANDING,81.23,0.029
1,59235.9,STANDING,81.62,0.021
1,59261.0,STANDING,82.10,-0.024
1,59302.8,STANDING,83.09,-0.049
1,59336.4,STANDING,85.56,-0.081
1,59369.7,STANDING,87.01,-0.115
1,59402.8,STANDING,86.39,-0.161
1,59436.3,STANDING,83.58,-0.158
1,59469.7,STANDING,79.86,-0.154
1,59502.9,STANDING,77.59,-0.207
1,59536.0,STANDING,73.21,-0.127
1,59569.5,STANDING,67.94,-0.057
1,59603.0,STANDING,62.06,-0.041
1,59635.9,STANDING,56.46,-0.024
1,59670.5,STANDING,51.00,-0.016
1,59702.6,STANDING,45.62,-0.051
1,59736.0,STANDING,40.64,-0.076
1,59769.3,STANDING,35.87,-0.069
1,59803.0,STANDING,30.56,-0.025
1,59836.3,STANDING,24.95,0.117
1,59869.2,STANDING,19.91,0.146
1,59903.0,STANDING,15.02,0.121
1,59935.9,STANDING,10.83,0.077
1,59969.6,STANDING,7.25,0.060
1,60003.0,STANDING,4.41,0.028
1,60036.0,STANDING,3.10,-0.044
1,60069.4,STANDING,2.46,-0.180
1,60102.9,STANDING,2.20,-0.258
1,60136.2,STANDING,2.00,-0.166
1,60169.7,STANDING,2.06,-0.203
1,60203.6,STANDING,2.45,-0.217
1,60236.0,STANDING,2.86,-0.228
1,60269.4,STANDING,3.12,-0.203
1,60302.9,STANDING,3.24,-0.236
1,60336.0,STANDING,3.28,-0.265
1,60369.4,STANDING,3.21,-0.250
1,60402.7,STANDING,2.95,-0.249
1,60437.1,STANDING,2.59,-0.218
1,60469.4,STANDING,2.19,-0.168
1,60502.9,STANDING,1.74,-0.094
1,60537.1,STANDING,1.30,-0.033
1,60569.4,STANDING,0.89,-0.003
1,60603.0,STANDING,0.54,0.018
1,60636.0,STANDING,0.46,0.023
1,60669.6,STANDING,0.59,0.086
1,60702.6,STANDING,0.95,0.159
1,60736.0,STANDING,1.40,0.118
1,60769.6,STANDING,1.75,0.113
1,60802.6,STANDING,1.99,0.118
1,60836.3,STANDING,2.18,0.096
1,60869.4,STANDING,2.23,0.155
1,60902.9,STANDING,2.26,0.126
1,60936.3,STANDING,2.38,0.128
1,60969.3,STANDING,2.36,0.127
1,61002.7,STANDING,2.27,0.122
1,61036.3,STANDING,2.12,0.120
1,61069.3,STANDING,2.00,0.119
1,61102.9,STANDING,1.84,0.140
1,61136.3,STANDING,1.62,0.139
1,61169.3,STANDING,1.32,0.148
1,61202.7,STANDING,0.89,0.177
1,61236.0,STANDING,0.66,0.252
1,61270.6,STANDING,0.79,0.272
1,61302.9,STANDING,1.05,0.302
1,61336.4,STANDING,1.31,0.330
1,61369.7,STANDING,1.45,0.295
1,61403.0,STANDING,1.43,0.269
1,61436.4,STANDING,1.27,0.299
1,61469.3,STANDING,1.22,0.318
1,61503.6,STANDING,1.23,0.330
1,61536.4,STANDING,1.28,0.282
1,61569.3,STANDING,1.49,0.187
1,61603.0,STANDING,1.68,0.037
1,61636.2,STANDING,1.76,-0.032
1,61669.3,STANDING,1.84,-0.043
1,61702.6,STANDING,2.13,-0.094
1,61736.0,STANDING,2.75,-0.060
1,61760.9,STANDING,3.16,-0.030
1,61802.8,STANDING,3.19,0.118
1,61836.1,STANDING,3.30,0.243
1,61869.4,STANDING,3.20,0.315
1,61902.7,STANDING,3.22,0.330
1,61937.0,STANDING,3.08,0.383
1,61969.4,STANDING,3.00,0.415
1,62002.7,STANDING,2.78,0.396
1,62036.1,STANDING,2.58,0.202
1,62069.5,STANDING,2.38,0.303
1,62102.6,STANDING,2.20,0.245
1,62137.0,STANDING,1.95,0.272
1,62169.3,STANDING,1.74,0.082
1,62202.8,STANDING,1.60,0.206
1,62237.1,STANDING,1.52,0.135
1,62269.3,STANDING,1.52,0.162
1,62302.6,STANDING,1.59,0.119
1,62336.0,STANDING,1.78,0.134
1,62370.3,STANDING,1.94,0.127
1,62402.6,STANDING,2.06,0.065
1,62436.0,STANDING,2.29,0.027
1,62469.3,STANDING,2.45,0.081
1,62503.1,STANDING,2.56,0.112
1,62536.2,STANDING,2.80,0.156
1,62569.6,STANDING,2.85,0.087
1,62602.8,STANDING,2.88,0.041
1,62636.0,STANDING,3.01,-0.324
1,62661.3,STANDING,2.98,-0.194
1,62702.9,STANDING,2.92,-0.085
1,62736.0,STANDING,2.74,-0.048
1,62769.8,STANDING,2.42,-0.060
1,62803.9,STANDING,1.99,-0.096
1,62836.3,STANDING,1.80,-0.098
1,62869.3,STANDING,1.62,-0.097
1,62902.6,STANDING,1.55,-0.215
1,62936.2,STANDING,1.55,-0.282
1,62969.3,STANDING,2.14,-0.237
1,63002.6,STANDING,2.57,-0.284
1,63036.0,STANDING,2.80,-0.128
1,63069.3,STANDING,3.06,-0.034
1,63103.1,STANDING,3.34,0.051
1,63136.1,STANDING,3.64,0.111
1,63169.5,STANDING,3.99,0.082
1,63203.0,STANDING,4.26,0.071
1,63236.0,STANDING,4.45,0.084
1,63269.4,STANDING,4.52,0.094
1,63302.7,STANDING,4.59,0.014
1,63336.4,STANDING,4.61,0.112
1,63369.3,STANDING,4.47,0.086
1,63402.6,STANDING,4.22,0.059
1,63436.3,STANDING,3.94,0.038
1,63469.2,STANDING,3.66,0.012
1,63503.1,STANDING,3.54,-0.078
1,63536.4,STANDING,3.40,-0.205
1,63569.7,STANDING,3.17,-0.177
1,63603.0,STANDING,2.90,-0.233
1,63636.3,STANDING,2.56,-0.292
1,63669.8,STANDING,2.19,-0.360
1,63702.6,STANDING,1.91,-0.394
1,63737.1,STANDING,1.81,-0.430
1,63769.7,STANDING,1.83,-0.415
1,63803.1,STANDING,2.07,-0.417
1,63836.3,STANDING,2.28,-0.390
1,63868.1,STANDING,2.51,-0.431
1,63900.1,STANDING,2.75,-0.454
1,63940.2,STANDING,2.88,-0.385
1,63964.4,STANDING,2.95,-0.404
1,63998.9,STANDING,2.94,-0.385
1,64031.7,STANDING,2.87,-0.348
1,64065.3,STANDING,2.86,-0.311
1,64098.6,STANDING,2.86,-0.283
1,64131.7,STANDING,2.88,-0.240
1,64165.3,STANDING,2.83,-0.151
1,64198.4,STANDING,2.80,-0.086
1,64231.9,STANDING,2.80,-0.042
1,64265.2,STANDING,2.90,-0.006
1,64298.4,STANDING,3.08,0.010
1,64331.9,STANDING,3.42,-0.029
1,64365.3,STANDING,3.74,-0.089
1,64398.8,STANDING,4.04,-0.120
1,64432.0,STANDING,4.28,-0.127
1,64465.2,STANDING,4.36,-0.114
1,64498.6,STANDING,4.38,-0.112
1,64531.7,STANDING,4.39,-0.151
1,64565.3,STANDING,4.20,-0.185
1,64598.7,STANDING,4.02,-0.205
1,64632.0,STANDING,3.66,-0.218
1,64665.1,STANDING,3.25,-0.190
1,64698.7,STANDING,2.82,-0.254
1,64731.1,STANDING,2.48,-0.330
1,64764.4,STANDING,2.13,-0.314
1,64798.7,STANDING,1.92,-0.269
1,64831.8,STANDING,1.69,-0.237
1,64865.3,STANDING,1.50,-0.176
1,64899.5,STANDING,1.40,-0.113
1,64931.9,STANDING,1.42,-0.104
1,64965.2,STANDING,1.33,-0.109
1,64999.5,STANDING,1.29,-0.143
1,65031.9,STANDING,1.26,-0.122
1,65065.2,STANDING,1.35,-0.081
1,65099.4,STANDING,1.44,-0.060
1,65132.0,STANDING,1.38,-0.035
1,65164.5,STANDING,1.15,-0.034
1,65198.7,STANDING,0.95,-0.046
1,65231.9,STANDING,0.82,-0.037
1,65265.3,STANDING,0.69,-0.037
1,65299.4,STANDING,0.71,-0.047
1,65331.7,STANDING,0.80,-0.077
1,65365.3,STANDING,0.90,-0.097
1,65398.5,STANDING,1.05,-0.116
1,65431.7,STANDING,1.19,-0.120
1,65466.1,STANDING,1.32,-0.085
1,65498.6,STANDING,1.47,-0.072
1,65532.9,STANDING,1.64,-0.060
1,65565.3,STANDING,1.73,-0.048
1,65606.9,STANDING,1.83,-0.033
1,65639.2,STANDING,1.98,-0.019
1,65666.2,STANDING,2.15,-0.016
1,65698.4,STANDING,2.27,-0.015
1,65732.0,STANDING,2.25,-0.010
1,65766.1,STANDING,2.16,-0.008
1,65798.6,STANDING,2.08,-0.009
1,65831.7,STANDING,2.13,-0.010
1,65865.1,STANDING,2.19,-0.006
1,65898.4,STANDING,2.35,-0.002
1,65931.8,STANDING,2.55,0.021
1,65966.2,STANDING,2.69,0.031
1,65998.7,STANDING,2.87,0.023
1,66032.3,STANDING,3.00,0.011
1,66065.3,STANDING,3.08,0.005
1,66098.4,STANDING,3.13,-0.000
1,66132.1,STANDING,3.07,-0.000
1,66165.3,STANDING,3.02,-0.002
1,66198.4,STANDING,2.95,-0.002
1,66231.8,STANDING,2.91,-0.003
1,66265.2,STANDING,2.83,-0.006
1,66299.4,STANDING,2.65,-0.013
1,66332.2,STANDING,2.49,-0.020
1,66365.1,STANDING,2.36,-0.011
1,66398.8,STANDING,2.26,-0.001
1,66432.0,STANDING,2.21,0.006
1,66465.2,STANDING,2.22,0.011
1,66498.5,STANDING,2.24,0.007
1,66532.0,STANDING,2.26,0.004
1,66565.4,STANDING,2.25,0.001
1,66598.7,STANDING,2.25,-0.007
1,66631.8,STANDING,2.23,-0.014
1,66666.2,STANDING,2.19,-0.021
1,66698.5,STANDING,2.18,-0.021
1,66732.8,STANDING,2.17,-0.019
1,66765.4,STANDING,2.15,-0.011
1,66798.4,STANDING,2.12,-0.005
1,66832.1,STANDING,2.10,-0.003
1,66865.1,STANDING,2.10,-0.009
1,66898.4,STANDING,2.10,-0.009
1,66931.7,STANDING,2.11,-0.008
1,66964.2,STANDING,2.12,-0.007
1,66998.5,STANDING,2.12,-0.005
1,67031.0,STANDING,2.12,-0.002
1,67073.5,STANDING,2.12,-0.001
1,67098.7,STANDING,2.11,-0.001
1,67131.9,STANDING,2.11,-0.001
1,67165.3,STANDING,2.11,-0.002
1,67198.7,STANDING,2.11,-0.002
1,67231.8,STANDING,2.11,-0.002
1,67265.1,STANDING,2.10,0.001
1,67298.7,STANDING,2.11,0.006
1,67332.0,STANDING,2.14,0.057
1,67365.3,STANDING,2.10,0.168
1,67398.7,STANDING,2.07,0.266
1,67431.7,STANDING,2.05,0.350
1,67465.3,STANDING,2.13,0.385
1,67499.7,STANDING,2.20,0.360
1,67531.7,STANDING,2.40,0.335
1,67565.1,STANDING,2.72,0.306
1,67598.4,STANDING,2.94,0.271
1,67632.0,STANDING,3.14,0.266
1,67665.4,STANDING,3.13,0.240
1,67699.5,STANDING,3.12,0.216
1,67733.0,STANDING,3.02,0.146
1,67765.3,STANDING,2.91,0.134
1,67798.4,STANDING,2.77,0.075
1,67831.7,STANDING,2.62,0.048
1,67865.5,STANDING,2.48,0.050
1,67898.4,STANDING,2.37,0.024
1,67932.3,STANDING,2.25,0.008
1,67965.1,STANDING,2.14,0.000
1,67998.5,STANDING,2.04,-0.008
1,68032.5,STANDING,1.95,0.001
1,68065.3,STANDING,1.87,-0.005
1,68098.8,STANDING,1.80,-0.004
1,68132.0,STANDING,1.75,-0.006
1,68166.1,STANDING,1.71,-0.006
1,68198.6,STANDING,1.68,-0.006
1,68232.0,STANDING,1.65,0.003
1,68265.3,STANDING,1.64,-0.003
1,68299.6,STANDING,1.64,-0.000
1,68331.9,STANDING,1.63,-0.009
1,68365.5,STANDING,1.59,-0.004
1,68398.5,STANDING,1.55,-0.014
1,68432.8,STANDING,1.53,-0.008
1,68465.2,STANDING,1.54,-0.011
1,68498.7,STANDING,1.58,-0.010
1,68540.3,STANDING,1.64,-0.009
1,68565.4,STANDING,1.71,-0.018
1,68599.5,STANDING,1.82,-0.029
1,68632.8,STANDING,1.93,-0.030
1,68665.2,STANDING,2.02,-0.029
1,68698.4,STANDING,2.08,-0.040
1,68732.0,STANDING,2.11,-0.023
1,68764.7,STANDING,2.09,-0.019
1,68798.5,STANDING,2.06,-0.011
1,68831.9,STANDING,2.03,-0.012
1,68866.3,STANDING,2.09,-0.012
1,68897.8,STANDING,2.14,-0.011
1,68940.3,STANDING,2.21,-0.012
1,68972.9,STANDING,2.24,-0.012
1,68997.5,STANDING,2.25,-0.008
1,69031.9,STANDING,2.22,-0.006
1,69066.2,STANDING,2.18,-0.004
1,69106.9,STANDING,2.16,-0.003
1,69130.9,STANDING,2.13,-0.004
1,69165.3,STANDING,2.12,-0.003
1,69198.6,STANDING,2.09,-0.003
1,69231.9,STANDING,2.09,-0.006
1,69266.3,STANDING,2.07,-0.002
1,69298.6,STANDING,2.06,-0.003
1,69332.0,STANDING,2.01,-0.002
1,69365.3,STANDING,2.01,-0.003
1,69399.5,STANDING,1.99,-0.006
1,69431.9,STANDING,1.99,0.002
1,69465.4,STANDING,1.97,-0.003
1,69498.4,STANDING,1.97,0.005
1,69532.8,STANDING,1.98,-0.008
1,69565.2,STANDING,1.98,-0.007
1,69598.7,STANDING,1.99,-0.001
1,69632.8,STANDING,1.98,0.002
1,69666.2,STANDING,1.96,0.001
1,69698.6,STANDING,1.95,0.000
1,69733.0,STANDING,1.96,-0.026
1,69766.2,STANDING,1.94,-0.037
1,69798.6,STANDING,1.93,-0.039
1,69831.9,STANDING,1.92,-0.051
1,69866.2,STANDING,1.92,-0.064
1,69899.5,STANDING,1.93,-0.075
1,69932.9,STANDING,2.00,-0.089
1,69966.2,STANDING,2.11,-0.123
1,69998.7,STANDING,2.21,-0.119
1,70031.9,STANDING,2.33,-0.140
1,70065.5,STANDING,2.47,-0.145
1,70098.5,STANDING,2.57,-0.146
1,70132.0,STANDING,2.70,-0.152
1,70165.3,STANDING,2.82,-0.167
1,70198.7,STANDING,2.98,-0.195
1,70231.9,STANDING,3.01,-0.188
1,70265.3,STANDING,2.97,-0.154
1,70298.7,STANDING,3.00,-0.123
1,70332.0,STANDING,3.08,-0.110
1,70366.3,STANDING,3.21,-0.141
1,70398.7,STANDING,3.35,-0.162
